Name,Gender,Ethnicity,Name-Gender,Year,Number,Proportion,Proportion-Ethnicity
Lukas,Male,HISPANIC,Lukas-M,2015,23,0.0005896226415094339,0.5
Luke,Male,HISPANIC,Luke-M,2015,17,0.00043580803937653815,0.11486486486486487
Manuel,Male,HISPANIC,Manuel-M,2015,27,0.0006921657095980312,1.0
Marc,Male,HISPANIC,Marc-M,2015,10,0.000256357670221493,0.3448275862068966
Marco,Male,HISPANIC,Marco-M,2015,21,0.0005383511074651354,0.5833333333333334
Marcos,Male,HISPANIC,Marcos-M,2015,26,0.0006665299425758818,1.0
Marcus,Male,HISPANIC,Marcus-M,2015,13,0.0003332649712879409,0.19696969696969696
Mario,Male,HISPANIC,Mario-M,2015,18,0.00046144380639868743,1.0
Martin,Male,HISPANIC,Martin-M,2015,17,0.00043580803937653815,0.4473684210526316
Mason,Male,HISPANIC,Mason-M,2015,174,0.004460623461853979,0.4254278728606357
Mateo,Male,HISPANIC,Mateo-M,2015,106,0.002717391304347826,0.8617886178861789
Mathew,Male,HISPANIC,Mathew-M,2015,17,0.00043580803937653815,1.0
Mathias,Male,HISPANIC,Mathias-M,2015,15,0.00038453650533223953,1.0
Matias,Male,HISPANIC,Matias-M,2015,22,0.0005639868744872847,1.0
Matteo,Male,HISPANIC,Matteo-M,2015,39,0.0009997949138638228,0.5652173913043478
Matthew,Male,HISPANIC,Matthew-M,2015,308,0.007895816242821985,0.5480427046263345
Mauricio,Male,HISPANIC,Mauricio-M,2015,10,0.000256357670221493,1.0
Max,Male,HISPANIC,Max-M,2015,29,0.0007434372436423297,0.18012422360248448
Maximiliano,Male,HISPANIC,Maximiliano-M,2015,17,0.00043580803937653815,1.0
Maximus,Male,HISPANIC,Maximus-M,2015,29,0.0007434372436423297,0.7073170731707317
Maxwell,Male,HISPANIC,Maxwell-M,2015,17,0.00043580803937653815,0.17708333333333334
Messiah,Male,HISPANIC,Messiah-M,2015,16,0.00041017227235438887,0.2222222222222222
Michael,Male,HISPANIC,Michael-M,2015,150,0.0038453650533223954,0.30303030303030304
Miguel,Male,HISPANIC,Miguel-M,2015,62,0.0015894175553732568,1.0
Milan,Male,HISPANIC,Milan-M,2015,35,0.0008972518457752256,1.0
Moises,Male,HISPANIC,Moises-M,2015,13,0.0003332649712879409,1.0
Nathan,Male,HISPANIC,Nathan-M,2015,65,0.0016663248564397046,0.26104417670682734
Nathaniel,Male,HISPANIC,Nathaniel-M,2015,64,0.0016406890894175555,0.3316062176165803
Nelson,Male,HISPANIC,Nelson-M,2015,12,0.00030762920426579164,0.4444444444444444
Neymar,Male,HISPANIC,Neymar-M,2015,12,0.00030762920426579164,1.0
Nicholas,Male,HISPANIC,Nicholas-M,2015,71,0.0018201394585726006,0.2526690391459075
Nicolas,Male,HISPANIC,Nicolas-M,2015,51,0.0013074241181296143,0.6710526315789473
Noah,Male,HISPANIC,Noah-M,2015,297,0.007613822805578343,0.4548238897396631
Noel,Male,HISPANIC,Noel-M,2015,24,0.0006152584085315833,0.631578947368421
Oliver,Male,HISPANIC,Oliver-M,2015,52,0.0013330598851517637,0.19047619047619047
Omar,Male,HISPANIC,Omar-M,2015,18,0.00046144380639868743,0.21176470588235294
Oscar,Male,HISPANIC,Oscar-M,2015,35,0.0008972518457752256,0.3125
Owen,Male,HISPANIC,Owen-M,2015,23,0.0005896226415094339,0.15753424657534246
Pablo,Male,HISPANIC,Pablo-M,2015,14,0.00035890073831009025,1.0
Paul,Male,HISPANIC,Paul-M,2015,14,0.00035890073831009025,0.35
Pedro,Male,HISPANIC,Pedro-M,2015,22,0.0005639868744872847,1.0
Peter,Male,HISPANIC,Peter-M,2015,14,0.00035890073831009025,0.25
Preston,Male,HISPANIC,Preston-M,2015,10,0.000256357670221493,0.23255813953488372
Prince,Male,HISPANIC,Prince-M,2015,13,0.0003332649712879409,0.24074074074074073
Rafael,Male,HISPANIC,Rafael-M,2015,27,0.0006921657095980312,0.45
Randy,Male,HISPANIC,Randy-M,2015,14,0.00035890073831009025,1.0
Ricardo,Male,HISPANIC,Ricardo-M,2015,23,0.0005896226415094339,1.0
Richard,Male,HISPANIC,Richard-M,2015,27,0.0006921657095980312,0.29347826086956524
Robert,Male,HISPANIC,Robert-M,2015,23,0.0005896226415094339,0.17829457364341086
Roberto,Male,HISPANIC,Roberto-M,2015,15,0.00038453650533223953,1.0
Roman,Male,HISPANIC,Roman-M,2015,21,0.0005383511074651354,0.3559322033898305
Romeo,Male,HISPANIC,Romeo-M,2015,13,0.0003332649712879409,1.0
Ronald,Male,HISPANIC,Ronald-M,2015,14,0.00035890073831009025,1.0
Ronaldo,Male,HISPANIC,Ronaldo-M,2015,10,0.000256357670221493,1.0
Ryan,Male,HISPANIC,Ryan-M,2015,93,0.002384126333059885,0.21933962264150944
Samuel,Male,HISPANIC,Samuel-M,2015,77,0.001973954060705496,0.21629213483146068
Santiago,Male,HISPANIC,Santiago-M,2015,44,0.0011279737489745694,1.0
Saul,Male,HISPANIC,Saul-M,2015,15,0.00038453650533223953,0.6
Sebastian,Male,HISPANIC,Sebastian-M,2015,265,0.006793478260869565,0.6432038834951457
Sergio,Male,HISPANIC,Sergio-M,2015,13,0.0003332649712879409,1.0
Seth,Male,HISPANIC,Seth-M,2015,16,0.00041017227235438887,0.6153846153846154
Stephen,Male,HISPANIC,Stephen-M,2015,10,0.000256357670221493,0.5
Steven,Male,HISPANIC,Steven-M,2015,61,0.0015637817883511075,0.5041322314049587
Thiago,Male,HISPANIC,Thiago-M,2015,48,0.0012305168170631665,1.0
Thomas,Male,HISPANIC,Thomas-M,2015,25,0.0006408941755537326,0.15625
Tristan,Male,HISPANIC,Tristan-M,2015,31,0.0007947087776866284,0.28440366972477066
Tyler,Male,HISPANIC,Tyler-M,2015,45,0.0011536095159967185,0.24193548387096775
Uriel,Male,HISPANIC,Uriel-M,2015,12,0.00030762920426579164,1.0
Valentino,Male,HISPANIC,Valentino-M,2015,10,0.000256357670221493,1.0
Victor,Male,HISPANIC,Victor-M,2015,42,0.0010767022149302708,0.4329896907216495
Vincent,Male,HISPANIC,Vincent-M,2015,21,0.0005383511074651354,0.17647058823529413
Wesley,Male,HISPANIC,Wesley-M,2015,10,0.000256357670221493,0.17857142857142858
William,Male,HISPANIC,William-M,2015,66,0.001691960623461854,0.18857142857142858
Xander,Male,HISPANIC,Xander-M,2015,13,0.0003332649712879409,1.0
Xavier,Male,HISPANIC,Xavier-M,2015,64,0.0016406890894175555,0.48484848484848486
Yadiel,Male,HISPANIC,Yadiel-M,2015,22,0.0005639868744872847,1.0
Yahir,Male,HISPANIC,Yahir-M,2015,11,0.00028199343724364236,1.0
Yariel,Male,HISPANIC,Yariel-M,2015,14,0.00035890073831009025,1.0
Zachary,Male,HISPANIC,Zachary-M,2015,27,0.0006921657095980312,0.17532467532467533
Zayden,Male,HISPANIC,Zayden-M,2015,16,0.00041017227235438887,0.5517241379310345
Zion,Male,HISPANIC,Zion-M,2015,10,0.000256357670221493,0.19230769230769232
Aaron,Male,WHITE NON HISP,Aaron-M,2015,73,0.001871410992616899,0.23322683706070288
Abraham,Male,WHITE NON HISP,Abraham-M,2015,145,0.0037171862182116488,0.8011049723756906
Adam,Male,WHITE NON HISP,Adam-M,2015,151,0.0038710008203445448,0.5763358778625954
Adrian,Male,WHITE NON HISP,Adrian-M,2015,48,0.0012305168170631665,0.20689655172413793
Aharon,Male,WHITE NON HISP,Aharon-M,2015,15,0.00038453650533223953,1.0
Ahmed,Male,WHITE NON HISP,Ahmed-M,2015,28,0.0007178014766201805,0.45901639344262296
Ahron,Male,WHITE NON HISP,Ahron-M,2015,11,0.00028199343724364236,1.0
Aidan,Male,WHITE NON HISP,Aidan-M,2015,35,0.0008972518457752256,0.5
Aiden,Male,WHITE NON HISP,Aiden-M,2015,78,0.0019995898277276455,0.14971209213051823
Akiva,Male,WHITE NON HISP,Akiva-M,2015,15,0.00038453650533223953,1.0
Alan,Male,WHITE NON HISP,Alan-M,2015,24,0.0006152584085315833,0.2
Albert,Male,WHITE NON HISP,Albert-M,2015,18,0.00046144380639868743,0.4090909090909091
Alessandro,Male,WHITE NON HISP,Alessandro-M,2015,11,0.00028199343724364236,1.0
Alex,Male,WHITE NON HISP,Alex-M,2015,23,0.0005896226415094339,0.20353982300884957
Alexander,Male,WHITE NON HISP,Alexander-M,2015,200,0.005127153404429861,0.411522633744856
Ali,Male,WHITE NON HISP,Ali-M,2015,47,0.0012048810500410172,0.6714285714285714
Amir,Male,WHITE NON HISP,Amir-M,2015,35,0.0008972518457752256,0.22727272727272727
Andrew,Male,WHITE NON HISP,Andrew-M,2015,98,0.0025123051681706318,0.3602941176470588
Angelo,Male,WHITE NON HISP,Angelo-M,2015,15,0.00038453650533223953,0.5
Anthony,Male,WHITE NON HISP,Anthony-M,2015,103,0.002640484003281378,0.31212121212121213
Anton,Male,WHITE NON HISP,Anton-M,2015,10,0.000256357670221493,1.0
Antonio,Male,WHITE NON HISP,Antonio-M,2015,31,0.0007947087776866284,0.49206349206349204
Archer,Male,WHITE NON HISP,Archer-M,2015,14,0.00035890073831009025,1.0
Ari,Male,WHITE NON HISP,Ari-M,2015,50,0.0012817883511074652,1.0
Ariel,Male,WHITE NON HISP,Ariel-M,2015,23,0.0005896226415094339,0.5348837209302325
Arlo,Male,WHITE NON HISP,Arlo-M,2015,11,0.00028199343724364236,1.0
Aron,Male,WHITE NON HISP,Aron-M,2015,74,0.0018970467596390484,1.0
Arthur,Male,WHITE NON HISP,Arthur-M,2015,29,0.0007434372436423297,0.725
Aryeh,Male,WHITE NON HISP,Aryeh-M,2015,31,0.0007947087776866284,1.0
Asher,Male,WHITE NON HISP,Asher-M,2015,79,0.002025225594749795,0.7452830188679245
August,Male,WHITE NON HISP,August-M,2015,27,0.0006921657095980312,0.6923076923076923
Austin,Male,WHITE NON HISP,Austin-M,2015,11,0.00028199343724364236,0.07971014492753623
Avery,Male,WHITE NON HISP,Avery-M,2015,12,0.00030762920426579164,0.23076923076923078
Avi,Male,WHITE NON HISP,Avi-M,2015,17,0.00043580803937653815,1.0
Avraham,Male,WHITE NON HISP,Avraham-M,2015,47,0.0012048810500410172,1.0
Avrohom,Male,WHITE NON HISP,Avrohom-M,2015,30,0.0007690730106644791,1.0
Avrum,Male,WHITE NON HISP,Avrum-M,2015,13,0.0003332649712879409,1.0
Axel,Male,WHITE NON HISP,Axel-M,2015,18,0.00046144380639868743,0.28125
Ayden,Male,WHITE NON HISP,Ayden-M,2015,17,0.00043580803937653815,0.1
Baruch,Male,WHITE NON HISP,Baruch-M,2015,20,0.000512715340442986,1.0
Beckett,Male,WHITE NON HISP,Beckett-M,2015,17,0.00043580803937653815,1.0
Ben,Male,WHITE NON HISP,Ben-M,2015,17,0.00043580803937653815,1.0
Benjamin,Male,WHITE NON HISP,Benjamin-M,2015,234,0.0059987694831829365,0.6109660574412533
Bennett,Male,WHITE NON HISP,Bennett-M,2015,28,0.0007178014766201805,1.0
Bentzion,Male,WHITE NON HISP,Bentzion-M,2015,10,0.000256357670221493,1.0
Benzion,Male,WHITE NON HISP,Benzion-M,2015,26,0.0006665299425758818,1.0
Berish,Male,WHITE NON HISP,Berish-M,2015,11,0.00028199343724364236,1.0
Berl,Male,WHITE NON HISP,Berl-M,2015,16,0.00041017227235438887,1.0
Binyomin,Male,WHITE NON HISP,Binyomin-M,2015,14,0.00035890073831009025,1.0
Blake,Male,WHITE NON HISP,Blake-M,2015,26,0.0006665299425758818,0.5909090909090909
Boruch,Male,WHITE NON HISP,Boruch-M,2015,14,0.00035890073831009025,1.0
Bradley,Male,WHITE NON HISP,Bradley-M,2015,12,0.00030762920426579164,0.2222222222222222
Brady,Male,WHITE NON HISP,Brady-M,2015,14,0.00035890073831009025,1.0
Brandon,Male,WHITE NON HISP,Brandon-M,2015,33,0.000845980311730927,0.1683673469387755
Brayden,Male,WHITE NON HISP,Brayden-M,2015,11,0.00028199343724364236,0.20754716981132076
Brendan,Male,WHITE NON HISP,Brendan-M,2015,15,0.00038453650533223953,1.0
Brian,Male,WHITE NON HISP,Brian-M,2015,20,0.000512715340442986,0.2631578947368421
Brody,Male,WHITE NON HISP,Brody-M,2015,17,0.00043580803937653815,1.0
Brooks,Male,WHITE NON HISP,Brooks-M,2015,13,0.0003332649712879409,1.0
Bryan,Male,WHITE NON HISP,Bryan-M,2015,11,0.00028199343724364236,0.1
Caleb,Male,WHITE NON HISP,Caleb-M,2015,44,0.0011279737489745694,0.26506024096385544
Calvin,Male,WHITE NON HISP,Calvin-M,2015,22,0.0005639868744872847,1.0
Cameron,Male,WHITE NON HISP,Cameron-M,2015,24,0.0006152584085315833,0.21818181818181817
Carter,Male,WHITE NON HISP,Carter-M,2015,26,0.0006665299425758818,0.1925925925925926
Chaim,Male,WHITE NON HISP,Chaim-M,2015,151,0.0038710008203445448,1.0
Charles,Male,WHITE NON HISP,Charles-M,2015,126,0.0032301066447908123,0.7924528301886793
Charlie,Male,WHITE NON HISP,Charlie-M,2015,17,0.00043580803937653815,0.6071428571428571
Chase,Male,WHITE NON HISP,Chase-M,2015,35,0.0008972518457752256,0.2536231884057971
Cheskel,Male,WHITE NON HISP,Cheskel-M,2015,15,0.00038453650533223953,1.0
Christian,Male,WHITE NON HISP,Christian-M,2015,46,0.0011792452830188679,0.20444444444444446
Christopher,Male,WHITE NON HISP,Christopher-M,2015,76,0.001948318293683347,0.26480836236933797
Clark,Male,WHITE NON HISP,Clark-M,2015,13,0.0003332649712879409,1.0
Cole,Male,WHITE NON HISP,Cole-M,2015,25,0.0006408941755537326,1.0
Colin,Male,WHITE NON HISP,Colin-M,2015,31,0.0007947087776866284,0.7560975609756098
Colton,Male,WHITE NON HISP,Colton-M,2015,10,0.000256357670221493,1.0
Connor,Male,WHITE NON HISP,Connor-M,2015,45,0.0011536095159967185,0.5421686746987951
Conor,Male,WHITE NON HISP,Conor-M,2015,10,0.000256357670221493,1.0
Cooper,Male,WHITE NON HISP,Cooper-M,2015,32,0.0008203445447087777,1.0
Crosby,Male,WHITE NON HISP,Crosby-M,2015,11,0.00028199343724364236,1.0
Daniel,Male,WHITE NON HISP,Daniel-M,2015,220,0.005639868744872847,0.4158790170132325
David,Male,WHITE NON HISP,David-M,2015,299,0.0076650943396226415,0.5486238532110091
Dean,Male,WHITE NON HISP,Dean-M,2015,27,0.0006921657095980312,0.6923076923076923
Declan,Male,WHITE NON HISP,Declan-M,2015,44,0.0011279737489745694,1.0
Dominic,Male,WHITE NON HISP,Dominic-M,2015,30,0.0007690730106644791,0.410958904109589
Dominick,Male,WHITE NON HISP,Dominick-M,2015,14,0.00035890073831009025,0.45161290322580644
Dov,Male,WHITE NON HISP,Dov-M,2015,41,0.0010510664479081214,1.0
Dovid,Male,WHITE NON HISP,Dovid-M,2015,35,0.0008972518457752256,1.0
Drew,Male,WHITE NON HISP,Drew-M,2015,17,0.00043580803937653815,1.0
Duvid,Male,WHITE NON HISP,Duvid-M,2015,10,0.000256357670221493,1.0
Dylan,Male,WHITE NON HISP,Dylan-M,2015,97,0.0024866694011484824,0.18476190476190477
Edward,Male,WHITE NON HISP,Edward-M,2015,40,0.001025430680885972,0.4444444444444444
Efraim,Male,WHITE NON HISP,Efraim-M,2015,24,0.0006152584085315833,1.0
Eitan,Male,WHITE NON HISP,Eitan-M,2015,14,0.00035890073831009025,1.0
Eli,Male,WHITE NON HISP,Eli-M,2015,104,0.0026661197703035273,0.6153846153846154
Elias,Male,WHITE NON HISP,Elias-M,2015,22,0.0005639868744872847,0.21359223300970873
Eliezer,Male,WHITE NON HISP,Eliezer-M,2015,41,0.0010510664479081214,1.0
Elijah,Male,WHITE NON HISP,Elijah-M,2015,41,0.0010510664479081214,0.16872427983539096
Elimelech,Male,WHITE NON HISP,Elimelech-M,2015,19,0.00048707957342083676,1.0
Eliot,Male,WHITE NON HISP,Eliot-M,2015,10,0.000256357670221493,1.0
Eliyahu,Male,WHITE NON HISP,Eliyahu-M,2015,44,0.0011279737489745694,1.0
Elliot,Male,WHITE NON HISP,Elliot-M,2015,44,0.0011279737489745694,0.7857142857142857
Elliott,Male,WHITE NON HISP,Elliott-M,2015,18,0.00046144380639868743,1.0
Ellis,Male,WHITE NON HISP,Ellis-M,2015,12,0.00030762920426579164,1.0
Eluzer,Male,WHITE NON HISP,Eluzer-M,2015,12,0.00030762920426579164,1.0
Emmanuel,Male,WHITE NON HISP,Emmanuel-M,2015,11,0.00028199343724364236,0.0873015873015873
Emmett,Male,WHITE NON HISP,Emmett-M,2015,21,0.0005383511074651354,1.0
Ephraim,Male,WHITE NON HISP,Ephraim-M,2015,14,0.00035890073831009025,1.0
Eric,Male,WHITE NON HISP,Eric-M,2015,19,0.00048707957342083676,0.14728682170542637
Ethan,Male,WHITE NON HISP,Ethan-M,2015,138,0.003537735849056604,0.18326693227091634
Evan,Male,WHITE NON HISP,Evan-M,2015,32,0.0008203445447087777,0.17582417582417584
Everett,Male,WHITE NON HISP,Everett-M,2015,16,0.00041017227235438887,1.0
Ezra,Male,WHITE NON HISP,Ezra-M,2015,51,0.0013074241181296143,0.8225806451612904
Ezriel,Male,WHITE NON HISP,Ezriel-M,2015,14,0.00035890073831009025,1.0
Felix,Male,WHITE NON HISP,Felix-M,2015,38,0.0009741591468416735,0.5428571428571428
Finn,Male,WHITE NON HISP,Finn-M,2015,38,0.0009741591468416735,1.0
Francesco,Male,WHITE NON HISP,Francesco-M,2015,12,0.00030762920426579164,1.0
Francis,Male,WHITE NON HISP,Francis-M,2015,15,0.00038453650533223953,0.6
Frank,Male,WHITE NON HISP,Frank-M,2015,19,0.00048707957342083676,0.5588235294117647
Frederick,Male,WHITE NON HISP,Frederick-M,2015,25,0.0006408941755537326,1.0
Gabriel,Male,WHITE NON HISP,Gabriel-M,2015,123,0.0031531993437243643,0.39171974522292996
Gavin,Male,WHITE NON HISP,Gavin-M,2015,34,0.0008716160787530763,0.4857142857142857
Gavriel,Male,WHITE NON HISP,Gavriel-M,2015,11,0.00028199343724364236,1.0
George,Male,WHITE NON HISP,George-M,2015,79,0.002025225594749795,0.7314814814814815
Giovanni,Male,WHITE NON HISP,Giovanni-M,2015,41,0.0010510664479081214,0.4823529411764706
Graham,Male,WHITE NON HISP,Graham-M,2015,20,0.000512715340442986,1.0
Grant,Male,WHITE NON HISP,Grant-M,2015,25,0.0006408941755537326,1.0
Grayson,Male,WHITE NON HISP,Grayson-M,2015,34,0.0008716160787530763,0.4358974358974359
Gregory,Male,WHITE NON HISP,Gregory-M,2015,16,0.00041017227235438887,0.6153846153846154
Greyson,Male,WHITE NON HISP,Greyson-M,2015,12,0.00030762920426579164,1.0
Griffin,Male,WHITE NON HISP,Griffin-M,2015,18,0.00046144380639868743,1.0
Hamza,Male,WHITE NON HISP,Hamza-M,2015,25,0.0006408941755537326,1.0
Harrison,Male,WHITE NON HISP,Harrison-M,2015,47,0.0012048810500410172,0.7833333333333333
Harry,Male,WHITE NON HISP,Harry-M,2015,17,0.00043580803937653815,0.6296296296296297
Henry,Male,WHITE NON HISP,Henry-M,2015,178,0.0045631665299425755,0.7091633466135459
Hersh,Male,WHITE NON HISP,Hersh-M,2015,13,0.0003332649712879409,1.0
Hershel,Male,WHITE NON HISP,Hershel-M,2015,26,0.0006665299425758818,1.0
Hershy,Male,WHITE NON HISP,Hershy-M,2015,29,0.0007434372436423297,1.0
Hudson,Male,WHITE NON HISP,Hudson-M,2015,73,0.001871410992616899,0.7604166666666666
Hugo,Male,WHITE NON HISP,Hugo-M,2015,22,0.0005639868744872847,1.0
Hunter,Male,WHITE NON HISP,Hunter-M,2015,40,0.001025430680885972,0.3076923076923077
Ian,Male,WHITE NON HISP,Ian-M,2015,16,0.00041017227235438887,0.0975609756097561
Ibrahim,Male,WHITE NON HISP,Ibrahim-M,2015,14,0.00035890073831009025,0.2153846153846154
Isaac,Male,WHITE NON HISP,Isaac-M,2015,107,0.0027430270713699753,0.3807829181494662
Isaiah,Male,WHITE NON HISP,Isaiah-M,2015,10,0.000256357670221493,0.07194244604316546
Israel,Male,WHITE NON HISP,Israel-M,2015,24,0.0006152584085315833,0.41379310344827586
Ivan,Male,WHITE NON HISP,Ivan-M,2015,25,0.0006408941755537326,0.25510204081632654
Jack,Male,WHITE NON HISP,Jack-M,2015,187,0.0047938884331419195,0.8165938864628821
Jackson,Male,WHITE NON HISP,Jackson-M,2015,76,0.001948318293683347,0.6229508196721312
Jacob,Male,WHITE NON HISP,Jacob-M,2015,236,0.006050041017227235,0.367601246105919
Jake,Male,WHITE NON HISP,Jake-M,2015,50,0.0012817883511074652,0.5494505494505495
James,Male,WHITE NON HISP,James-M,2015,209,0.005357875307629204,0.5186104218362283
Jameson,Male,WHITE NON HISP,Jameson-M,2015,14,0.00035890073831009025,1.0
Jason,Male,WHITE NON HISP,Jason-M,2015,28,0.0007178014766201805,0.16279069767441862
Jasper,Male,WHITE NON HISP,Jasper-M,2015,25,0.0006408941755537326,0.44642857142857145
Jaxon,Male,WHITE NON HISP,Jaxon-M,2015,18,0.00046144380639868743,0.35294117647058826
Jaxson,Male,WHITE NON HISP,Jaxson-M,2015,10,0.000256357670221493,0.43478260869565216
Jayden,Male,WHITE NON HISP,Jayden-M,2015,26,0.0006665299425758818,0.04585537918871252
Jeremy,Male,WHITE NON HISP,Jeremy-M,2015,16,0.00041017227235438887,0.09876543209876543
Jesse,Male,WHITE NON HISP,Jesse-M,2015,14,0.00035890073831009025,1.0
Joel,Male,WHITE NON HISP,Joel-M,2015,32,0.0008203445447087777,0.25806451612903225
John,Male,WHITE NON HISP,John-M,2015,139,0.003563371616078753,0.5743801652892562
Jonah,Male,WHITE NON HISP,Jonah-M,2015,52,0.0013330598851517637,0.7027027027027027
Jonathan,Male,WHITE NON HISP,Jonathan-M,2015,63,0.0016150533223954061,0.2540322580645161
Jordan,Male,WHITE NON HISP,Jordan-M,2015,38,0.0009741591468416735,0.3064516129032258
Josef,Male,WHITE NON HISP,Josef-M,2015,10,0.000256357670221493,1.0
Joseph,Male,WHITE NON HISP,Joseph-M,2015,279,0.007152378999179656,0.5911016949152542
Joshua,Male,WHITE NON HISP,Joshua-M,2015,81,0.0020764971287940935,0.24620060790273557
Judah,Male,WHITE NON HISP,Judah-M,2015,33,0.000845980311730927,1.0
Jude,Male,WHITE NON HISP,Jude-M,2015,30,0.0007690730106644791,1.0
Julian,Male,WHITE NON HISP,Julian-M,2015,69,0.001768867924528302,0.345
Justin,Male,WHITE NON HISP,Justin-M,2015,33,0.000845980311730927,0.14864864864864866
Kai,Male,WHITE NON HISP,Kai-M,2015,23,0.0005896226415094339,0.3382352941176471
Karas,Male,WHITE NON HISP,Karas-M,2015,11,0.00028199343724364236,1.0
Kevin,Male,WHITE NON HISP,Kevin-M,2015,30,0.0007690730106644791,0.15625
Kian,Male,WHITE NON HISP,Kian-M,2015,11,0.00028199343724364236,1.0
Kieran,Male,WHITE NON HISP,Kieran-M,2015,10,0.000256357670221493,1.0
Kyle,Male,WHITE NON HISP,Kyle-M,2015,11,0.00028199343724364236,0.09821428571428571
Landon,Male,WHITE NON HISP,Landon-M,2015,12,0.00030762920426579164,0.2727272727272727
Lazer,Male,WHITE NON HISP,Lazer-M,2015,20,0.000512715340442986,1.0
Leo,Male,WHITE NON HISP,Leo-M,2015,117,0.0029993847415914683,0.5518867924528302
Leon,Male,WHITE NON HISP,Leon-M,2015,31,0.0007947087776866284,0.45588235294117646
Leonardo,Male,WHITE NON HISP,Leonardo-M,2015,30,0.0007690730106644791,0.33707865168539325
Lev,Male,WHITE NON HISP,Lev-M,2015,20,0.000512715340442986,1.0
Levi,Male,WHITE NON HISP,Levi-M,2015,51,0.0013074241181296143,0.5730337078651685
Liam,Male,WHITE NON HISP,Liam-M,2015,136,0.003486464315012305,0.19681620839363242
Lincoln,Male,WHITE NON HISP,Lincoln-M,2015,18,0.00046144380639868743,1.0
Lipa,Male,WHITE NON HISP,Lipa-M,2015,28,0.0007178014766201805,1.0
Logan,Male,WHITE NON HISP,Logan-M,2015,84,0.0021534044298605415,0.25925925925925924
Lorenzo,Male,WHITE NON HISP,Lorenzo-M,2015,24,0.0006152584085315833,0.5
Louis,Male,WHITE NON HISP,Louis-M,2015,31,0.0007947087776866284,0.543859649122807
Luca,Male,WHITE NON HISP,Luca-M,2015,110,0.0028199343724364234,0.7534246575342466
Lucas,Male,WHITE NON HISP,Lucas-M,2015,129,0.00330701394585726,0.2792207792207792
Luka,Male,WHITE NON HISP,Luka-M,2015,18,0.00046144380639868743,1.0
Lukas,Male,WHITE NON HISP,Lukas-M,2015,23,0.0005896226415094339,0.5
Luke,Male,WHITE NON HISP,Luke-M,2015,91,0.0023328547990155864,0.6148648648648649
Malik,Male,WHITE NON HISP,Malik-M,2015,11,0.00028199343724364236,0.5238095238095238
Marc,Male,WHITE NON HISP,Marc-M,2015,19,0.00048707957342083676,0.6551724137931034
Marco,Male,WHITE NON HISP,Marco-M,2015,15,0.00038453650533223953,0.4166666666666667
Marcus,Male,WHITE NON HISP,Marcus-M,2015,15,0.00038453650533223953,0.22727272727272727
Mark,Male,WHITE NON HISP,Mark-M,2015,53,0.001358695652173913,0.803030303030303
